
Station ID, Name, Latitude, Longitude, Altitude
60715, TUNIS-CARTHAGE, 36.83, 10.23, 4.0
params, 
	
Future Projected ppt (monthly_totals) RCP8.5				 
date (YYYY-MM),MIROC-ESM ,CNRM-CM5 ,CanESM2 ,FGOALS-s2 ,BNU-ESM ,MIROC5 ,GFDL-ESM2G ,MIROC-ESM-CHEM ,GFDL-ESM2M ,MRI-CGCM3 ,bcc-csm1-1 
1960-01,74.90,27.24,37.21,32.75,54.92,41.85,46.09,43.22,47.37,84.85,61.95								
1960-02,21.33,62.40,32.37,31.77,13.90,107.25,35.55,33.42,79.48,70.97,42.10								
1960-03,34.54,59.90,36.18,62.70,10.18,34.10,54.86,73.06,36.46,74.27,50.46								
1960-04,18.00,101.83,63.94,42.57,33.96,52.49,86.85,59.87,11.73,62.32,131.01								
1960-05,37.33,15.44,100.10,111.50,54.52,31.32,17.41,38.53,35.82,24.01,41.58								
1960-06,56.01,28.44,19.64,47.69,29.61,86.99,16.51,27.36,108.08,8.83,20.66								
1960-07,59.74,47.02,14.04,7.45,21.14,38.28,6.78,70.59,89.14,25.94,74.99								
1960-08,1.94,23.57,0.00,9.82,0.00,5.82,0.00,0.00,16.66,18.16,1.73								
1960-09,6.08,8.42,11.78,11.85,3.44,11.58,0.00,6.89,13.53,18.06,13.87								
1960-10,77.04,81.75,55.51,120.19,49.27,106.85,56.20,63.19,111.58,134.75,54.76								
1960-11,13.53,1.94,24.77,21.65,3.74,17.25,48.33,14.10,24.97,30.75,4.54								
1960-12,4.41,19.87,23.47,12.81,16.07,29.39,15.98,11.73,11.23,8.96,18.88								
1961-01,36.11,33.99,46.63,45.33,33.79,57.29,50.08,47.47,32.69,121.96,73.52								
1961-02,51.82,39.82,43.30,13.04,23.73,70.08,10.98,15.30,47.17,3.85,25.70								
1961-03,8.06,23.14,28.25,22.56,29.35,16.18,14.04,38.57,25.87,17.24,2.36								
1961-04,7.70,47.53,16.64,51.68,55.72,19.95,28.55,43.52,8.12,32.84,20.56								
1961-05,34.26,18.96,15.72,32.41,17.01,30.60,26.68,45.41,25.93,32.67,4.07								
1961-06,81.55,116.39,19.29,21.08,20.36,7.02,114.37,30.23,41.98,14.05,64.14								
1961-07,1.75,49.42,24.48,3.77,4.14,19.58,9.70,0.69,52.74,1.75,38.20								
1961-08,29.16,5.62,21.03,11.95,50.26,47.47,58.74,23.80,86.11,19.51,24.07								
1961-09,3.04,35.74,3.58,25.00,35.85,18.22,20.74,9.20,21.57,18.93,9.20								
1961-10,11.61,91.86,30.60,32.52,77.62,30.03,42.63,28.76,52.34,51.04,25.36								
1961-11,5.82,36.73,39.46,50.33,6.70,21.60,19.67,44.25,34.56,30.16,43.07								
1961-12,46.78,19.08,50.37,30.85,39.74,17.31,38.63,26.78,40.88,7.75,50.09								
1962-01,2.50,46.05,19.48,6.58,6.72,50.66,18.63,60.03,13.27,39.39,16.14								
1962-02,32.81,66.64,27.40,21.33,2.48,20.64,39.57,27.29,16.32,26.98,9.17								
1962-03,22.39,71.52,80.38,52.83,40.98,41.36,78.13,57.94,49.11,67.98,69.00								
1962-04,7.36,15.67,4.68,26.00,0.00,40.38,22.35,41.99,15.10,18.25,7.25								
1962-05,10.24,41.00,20.21,11.27,77.04,40.41,18.74,6.76,29.63,12.26,50.15								
1962-06,8.96,8.24,7.05,20.30,0.00,1.63,21.91,1.76,4.38,6.15,0.72								
1962-07,0.00,0.00,7.67,4.22,3.25,0.00,14.72,9.51,0.00,0.00,0.00								
1962-08,5.79,0.00,2.46,3.93,0.88,3.66,10.43,0.00,4.86,0.00,5.42								
1962-09,27.50,58.39,60.17,28.66,21.03,60.63,41.22,53.83,53.83,23.00,29.27								
1962-10,4.92,12.04,27.05,26.32,16.83,79.80,17.23,20.19,27.84,15.74,10.48								
1962-11,41.58,91.88,23.01,86.12,42.48,37.72,23.21,46.22,93.88,24.32,47.10								
1962-12,78.35,76.61,19.55,35.45,30.85,80.33,83.75,46.02,67.17,35.31,24.18								
1963-01,51.63,27.15,61.42,17.09,36.79,135.81,67.42,53.62,43.19,70.43,60.48								
1963-02,44.37,26.77,47.92,30.93,15.10,19.01,31.96,42.49,39.56,7.92,64.84								
1963-03,16.29,18.13,15.10,14.74,55.39,29.43,6.04,15.62,21.69,5.43,0.00								
1963-04,20.37,26.83,32.55,104.59,39.97,61.38,57.86,46.09,71.92,16.06,3.01								
1963-05,46.68,15.66,9.89,46.81,8.97,37.01,25.69,17.86,61.90,22.64,13.37								
1963-06,6.56,18.09,33.61,47.04,42.28,2.01,34.45,25.95,54.47,2.92,17.11								
1963-07,23.87,30.50,1.64,3.84,6.32,4.25,29.75,16.83,48.25,29.69,0.00								
1963-08,0.00,16.05,0.99,6.60,3.09,4.75,31.80,9.26,29.68,18.86,35.53								
1963-09,16.09,25.06,0.87,6.43,50.38,18.81,17.73,1.58,5.93,10.89,3.05								
1963-10,2.28,40.82,10.41,26.54,35.02,77.42,14.14,32.89,9.76,66.88,16.87								
1963-11,33.09,16.64,63.38,17.65,29.73,42.34,31.43,59.73,14.58,25.99,37.62								
